dp,depto_nom,anio,pib_miles_millones,pob_total,pib_pc,ln_pib_pc,expulsados_total,recibidos_total,eventos_total,expulsados_adol,tasa_expulsion,tasa_expul_adol,ln_expulsados,ln_expul_adol,expul_acum,cuartil_conflicto,alta_intensidad
50,Meta,1997,8614.370360205527,626541,13749092.81308889,16.436483402670362,4369,3689,4472,398,6.973206861163116,0.6352337676225499,8.382518288089635,5.988961416889864,248639,3,0
50,Meta,1998,8558.867322959151,647030,13227929.652348656,16.397841034982942,7791,8374,7985,757,12.041172743149469,1.1699612073628733,8.960852845322371,6.630683385642372,248639,3,0
50,Meta,1999,8480.659076943915,667684,12701605.964713719,16.357238997348663,8672,8065,8921,838,12.988180037263136,1.2550847406857135,9.067970030684457,6.732210706467206,248639,3,0
50,Meta,2000,8311.43911763819,688419,12073227.376987256,16.306500945648917,11448,12286,11716,1109,16.62940738126054,1.6109375249666265,9.345657668923812,7.01211529430638,248639,3,0
50,Meta,2001,8108.437598171347,709212,11433023.6913241,16.252016540709846,10820,10859,11015,1018,15.256369040568968,1.4353959041866184,9.289243969571649,6.926577033222725,248639,3,0
50,Meta,2002,8264.750042605205,730069,11320505.38045747,16.242126274659494,21488,20931,22068,1913,29.43283443071819,2.6203002729878957,9.97529645528256,7.5569505720129,248639,3,0
50,Meta,2003,8579.754553246756,751036,11423892.534108559,16.251217556488943,15228,15068,15637,1510,20.275992096251045,2.0105560851943185,9.63095678385169,7.32052696227274,248639,3,0
50,Meta,2004,9543.086760624023,772192,12358437.746860914,16.329849606120145,15223,16586,15875,1539,19.714008951141686,1.9930276407939995,9.630628408975985,7.3395376954076745,248639,3,0
50,Meta,2005,9877.415411640683,793921,12441307.651064377,16.336532756395986,25145,24436,25954,2660,31.67191697914528,3.3504593026258283,10.132454117153127,7.886457270977689,248639,3,0
50,Meta,2006,11049.961914601776,815191,13555058.771014124,16.422270376649813,25567,21505,26305,2722,31.36320199805935,3.3390947642945026,10.149096848566002,7.909489492673759,248639,3,0
50,Meta,2007,11676.553845158212,836039,13966518.12314762,16.452173460593542,20033,19026,20442,2386,23.961800825081127,2.8539338475836655,9.90518610917171,7.77779262633883,248639,3,0
50,Meta,2008,13989.92067738134,856385,16336017.886092518,16.608882914274115,17149,18654,17358,2158,20.024871990985364,2.519894673540522,9.749753452594087,7.677400430514807,248639,3,0
50,Meta,2009,16992.009863654894,876363,19389236.95278657,16.780228673829058,9696,10770,9757,1279,11.063908448896177,1.4594408937848813,9.179571838304547,7.154615356913663,248639,3,0
50,Meta,2010,21269.755617411487,896034,23737665.777650725,16.98257361786558,7059,7762,7099,963,7.878049270451791,1.0747360033213027,8.862200330487287,6.871091294610546,248639,3,0
50,Meta,2011,25834.358858363747,915277,28225727.138739143,17.15574442989098,5462,6687,5509,816,5.96759232450941,0.8915333827901281,8.605753368395717,6.705639094860003,248639,3,0
50,Meta,2012,27810.635095034362,933966,29776924.529409382,17.209244306865266,5794,7286,5860,835,6.203651953068955,0.8940368278930925,8.664750755773852,6.728628613084702,248639,3,0
50,Meta,2013,30819.33390082855,952101,32369815.703195933,17.292736932441546,5721,6234,5775,866,6.008816291548901,0.9095673673276259,8.652073673610056,6.7650389767805414,248639,3,0
50,Meta,2014,29878.124081089773,969808,30808287.90965817,17.24329429972204,5411,5298,5483,819,5.579454902413674,0.8444970550871925,8.59637398929068,6.709304340258298,248639,3,0
50,Meta,2015,30712.162600333504,987232,31109366.998166088,17.253019521452607,4569,3842,4603,767,4.6280914719133905,0.7769197108683674,8.42726848388825,6.643789733147672,248639,3,0
50,Meta,2016,28904.315256348724,1004633,28771019.124743786,17.17487915807531,2831,2651,2879,440,2.817944463301524,0.43797088090874975,7.94873845481361,6.089044875446846,248639,3,0
50,Meta,2017,29021.899838421592,1021943,28398746.15161667,17.16185555256585,2308,2174,2356,341,2.258442985567688,0.33367810142052934,7.744569809354496,5.834810737062605,248639,3,0
50,Meta,2018,29403.621126852922,1039701,28280843.36444124,17.157695220487206,2020,2242,2059,281,1.9428662663592706,0.27027001032027476,7.611347717403621,5.641907070938114,248639,3,0
50,Meta,2019,30800.03005841871,1062355,28992220.16973489,17.18253808195077,2277,2665,2288,365,2.1433513279459318,0.34357629982444665,7.731053144007127,5.902633333401366,248639,3,0
50,Meta,2020,28179.31498224157,1087196,25919259.252463743,17.070496850817133,1673,1701,1694,236,1.5388209669645583,0.21707217465847922,7.422971251049421,5.4680601411351315,248639,3,0
50,Meta,2021,28793.062452657803,1104559,26067473.49182597,17.076198868740256,2139,2221,2164,304,1.9365194616131867,0.2752229622863061,7.668561108015897,5.720311776607412,248639,3,0
50,Meta,2022,30215.91599102544,1118349,27018324.32543458,17.112025872490147,3216,5260,3242,400,2.8756676135982597,0.35767010119381343,8.076204527239026,5.993961427306569,248639,3,0
52,Nariño,1993,5794.0226683468445,1312189,4415539.7342508165,15.300640634661697,260,238,261,13,0.19814218835853678,0.00990710941792684,5.564520407322694,2.6390573296152584,645583,4,1
52,Nariño,1994,6070.998467659671,1330283,4563689.4312410755,15.333641940155577,331,309,331,30,0.24881923620763402,0.022551592405525744,5.805134968916488,3.4339872044851463,645583,4,1
52,Nariño,1995,6067.530726272128,1348583,4499189.687451294,15.31940786907083,402,443,402,34,0.2980906625695267,0.025211648078019667,5.998936561946683,3.5553480614894135,645583,4,1
52,Nariño,1996,6423.323578295579,1366907,4699166.496547007,15.362895709793273,437,482,442,43,0.3196998771679419,0.031457882650392455,6.082218910376446,3.784189633918261,645583,4,1
52,Nariño,1997,6396.220216040249,1385075,4617959.472259805,15.34546349282078,710,601,717,67,0.5126076205259643,0.04837283179611212,6.566672429803241,4.219507705176107,645583,4,1
52,Nariño,1998,6650.971483160281,1402894,4740893.811763599,15.371736243777187,908,1126,919,57,0.6472335044557892,0.04063029708588105,6.812345094177479,4.060443010546419,645583,4,1
52,Nariño,1999,6538.130646472889,1420228,4603578.190595375,15.342344426597917,1568,2421,1576,112,1.1040480824205692,0.07886057731575494,7.358193752733032,4.727387818712341,645583,4,1
52,Nariño,2000,6483.3133117697835,1436872,4512102.199618187,15.32227372252811,4171,8390,4233,288,2.9028333769465893,0.2004353902087312,8.336150816120663,5.666426688112432,645583,4,1
52,Nariño,2001,6798.347172945815,1452713,4679759.300664216,15.35875723508918,11889,15983,12180,807,8.183997802731854,0.5555123413915893,9.383452989684827,6.694562058521095,645583,4,1
52,Nariño,2002,6895.795393460683,1467795,4698064.371019579,15.362661145899288,22959,28098,23462,1623,15.64183009207689,1.1057402430175876,10.041508850433503,7.392647520721623,645583,4,1
52,Nariño,2003,7312.518988786242,1482363,4933015.050150497,15.411460931123546,14422,15272,14936,989,9.729060965499004,0.6671780124031698,9.576579433583511,6.897704943128636,645583,4,1
52,Nariño,2004,7772.379548187017,1496726,5192920.780548355,15.462806867664527,9445,10536,9585,774,6.310440254261635,0.5171287196186877,9.153346650456063,6.652863029353347,645583,4,1
52,Nariño,2005,7862.3516095304785,1510454,5205290.336236971,15.465186038732408,16356,13866,16642,1182,10.828532348552157,0.7825461748586849,9.702411219258526,7.075808863978387,645583,4,1
52,Nariño,2006,8681.624351205692,1525110,5692457.823504987,15.554652667758633,28309,23355,30316,2518,18.56193979450663,1.6510284504068558,10.250970378105945,7.831617276352611,645583,4,1
52,Nariño,2007,9037.18575808101,1538254,5874963.275298494,15.586210366961938,49389,39213,53585,4259,32.1071812587518,2.7687235008002578,10.807503253534671,8.357024439263416,645583,4,1
52,Nariño,2008,9031.259734633088,1549573,5828224.765553535,15.578223012052112,44245,32955,45442,4496,28.55302718878039,2.9014444624422344,10.697520250869932,8.411165786770708,645583,4,1
52,Nariño,2009,9238.670555310358,1559747,5923185.334102491,15.59438492534908,36192,27829,36518,4131,23.203763174412263,2.648506456495829,10.496621008949695,8.326516830239528,645583,4,1
52,Nariño,2010,9259.411637378087,1569413,5899920.312485042,15.590449402426268,30088,23135,30276,3723,19.171499152867984,2.372224519613384,10.311914935439406,8.222553638396958,645583,4,1
52,Nariño,2011,9828.309888378597,1578559,6226127.682512087,15.644265137725876,36123,28743,36348,5045,22.883528585247685,3.1959527645149786,10.49471274337069,8.526351129201004,645583,4,1
52,Nariño,2012,10376.46705731138,1586945,6538643.152290332,15.69324023283994,35414,23358,36005,4872,22.31583325194005,3.0700496866621085,10.474890738187723,8.491465042843506,645583,4,1
52,Nariño,2013,11037.218671754681,1594354,6922690.112581448,15.750314996644946,34706,26902,35009,5014,21.768064056037744,3.1448473801928554,10.454696674696999,8.520188700396035,645583,4,1
52,Nariño,2014,11569.079276205677,1601466,7224055.50677047,15.79292705771091,36550,30328,36984,4990,22.822838574156428,3.1158950611502214,10.506463824584774,8.515391569469609,645583,4,1
52,Nariño,2015,12229.742977637798,1608726,7602129.248633886,15.843938930311804,27788,24965,28142,3563,17.27329576323128,2.214796056009538,10.232395537922137,8.1786387885907,645583,4,1
52,Nariño,2016,12760.121721508736,1615767,7897253.577718035,15.882025608603417,13607,10887,13687,1853,8.421387489656615,1.1468237685260314,9.518413134075697,7.5251007461258,645583,4,1
52,Nariño,2017,12441.29756671783,1621984,7670419.416417073,15.852881854562485,20320,12115,20640,2869,12.527867105964054,1.7688213940458106,9.919410113079943,7.962067308753666,645583,4,1
52,Nariño,2018,12642.588512510838,1630598,7753344.792837252,15.863634894395554,26165,14707,26610,3731,16.046260329032663,2.288117610839704,10.172216137070821,8.224699561967235,645583,4,1
52,Nariño,2019,13063.711389858721,1645708,7938049.392637528,15.887178134608325,30315,13611,31869,4036,18.42064327329028,2.452439922513593,10.31943090493192,8.30325712085294,645583,4,1
52,Nariño,2020,12515.430094766236,1661044,7534677.043333131,15.835026528252664,16990,8143,18175,2236,10.22850689084696,1.3461413424328315,9.740439071085758,7.71289096149013,645583,4,1
52,Nariño,2021,13745.169366932374,1673585,8213009.418065037,15.921229969448207,40098,13164,41787,5384,23.95934475990165,3.2170460418801556,10.599106675327851,8.591372589590488,645583,4,1
52,Nariño,2022,14343.985739924141,1684282,8516380.11919865,15.957501939884589,55426,17108,58662,7349,32.90779097562047,4.36328358315294,10.92282211863275,8.902455592206882,645583,4,1
54,Norte de Santander,1993,6691.92027737729,1084628,6169783.812862373,15.635174356833735,1314,1203,1330,124,1.2114752707840843,0.11432491139819366,7.181591944611865,4.8283137373023015,399120,3,0
54,Norte de Santander,1994,6693.7103129796715,1105462,6055124.746919995,15.616415537056032,1386,1108,1390,113,1.253774440007888,0.10221970542632854,7.234898420314831,4.736198448394496,399120,3,0
54,Norte de Santander,1995,6989.530948967915,1125919,6207845.27925003,15.641324417733394,1851,1574,1877,151,1.6439903758618515,0.1341126670746297,7.524021415206125,5.0238805208462765,399120,3,0
54,Norte de Santander,1996,7043.468800627818,1145962,6146337.139126618,15.631366875216345,2425,2238,2460,230,2.1161260146497005,0.20070473541007466,7.793999089503996,5.442417710521793,399120,3,0
54,Norte de Santander,1997,7304.747525739224,1165505,6267452.757164683,15.65088057123822,2732,2336,2765,239,2.344048288081132,0.2050613253482396,7.913155185928068,5.480638923341991,399120,3,0
54,Norte de Santander,1998,7351.702966921663,1184424,6206985.814979824,15.641185960066906,5025,4162,5067,419,4.242568539644586,0.3537584513653894,8.522379718103538,6.040254711277414,399120,3,0
54,Norte de Santander,1999,7292.384129633584,1202655,6063571.123583725,15.61780947880053,17308,15269,17890,1719,14.391492156936112,1.4293375905808399,9.758981876426398,7.450079569807499,399120,3,0
54,Norte de Santander,2000,7197.799112963296,1220099,5899356.620211389,15.590353855508047,15098,13125,15309,1568,12.374405683473226,1.285141615557426,9.62238379544447,7.358193752733032,399120,3,0
54,Norte de Santander,2001,7425.492723681612,1236732,6004124.356515083,15.607957183798655,18169,16675,18476,1745,14.691137611058823,1.4109766707742664,9.807527161390217,7.465082736399547,399120,3,0
54,Norte de Santander,2002,7767.827049338508,1252638,6201174.680425237,15.640249296653888,45877,41679,47293,4501,36.62430806026961,3.5932168751067746,10.733740978314072,8.412277021466677,399120,3,0
54,Norte de Santander,2003,7997.575106951837,1268004,6307215.992182861,15.657204931481283,22061,18599,22505,2331,17.398210100283595,1.8383222765858782,10.001611950529327,7.754481547470383,399120,3,0
54,Norte de Santander,2004,7844.296407069742,1283002,6114017.2868551575,15.626094608850437,16922,14780,17229,1798,13.189379283898232,1.4014007772396302,9.736428922408086,7.4949862339505335,399120,3,0
54,Norte de Santander,2005,8050.091313122236,1297649,6203596.899563932,15.64063982688717,15367,13915,15541,1606,11.842185367537756,1.237622808633151,9.640042704448392,7.382124365737512,399120,3,0
54,Norte de Santander,2006,8981.214612883081,1312357,6843575.805122448,15.73882093152432,15461,14137,15661,1753,11.781093101953203,1.3357645823506867,9.64614067988042,7.469654172932128,399120,3,0
54,Norte de Santander,2007,9661.877531379141,1326434,7284099.722548683,15.801204410365887,12700,12446,12813,1366,9.574543475212486,1.0298288493811227,9.44943600950432,7.220373836723949,399120,3,0
54,Norte de Santander,2008,10288.028484541102,1339682,7679455.635397879,15.854059221804125,11176,12229,11233,1349,8.342278242150003,1.0069553819488506,9.321613374385612,7.2078598714324755,399120,3,0
54,Norte de Santander,2009,10587.107645698461,1352231,7829363.212127559,15.873391737983875,6870,7588,6902,872,5.080492903949104,0.6448602346788381,8.835064935031076,6.771935555839602,399120,3,0
54,Norte de Santander,2010,10706.444650889329,1363889,7849938.412062366,15.876016244130664,5381,5091,5412,749,3.945335727467558,0.5491649247116152,8.590815331286851,6.620073206530356,399120,3,0
54,Norte de Santander,2011,10946.591957631446,1374254,7965479.422022019,15.89062769060364,5850,5071,5888,844,4.256854991871953,0.6141513868615263,8.674367865788236,6.739336627357174,399120,3,0
54,Norte de Santander,2012,11117.494335435653,1383705,8034584.203595168,15.899265807662331,8296,6094,8446,1299,5.995497595224416,0.9387839170921547,9.023649282664286,7.170119543449628,399120,3,0
54,Norte de Santander,2013,11696.499805065418,1392708,8398386.312899344,15.943550139751675,10218,7641,10307,1674,7.336785600427368,1.2019748576155231,9.23200401161221,7.423568444259167,399120,3,0
54,Norte de Santander,2014,12253.405829289468,1401015,8746091.81863825,15.984117509257802,10300,8048,10411,1711,7.351812792868027,1.2212574454948733,9.239996256883693,7.445417556701687,399120,3,0
54,Norte de Santander,2015,12534.024866470347,1409900,8890009.835073655,16.000438713796974,15942,9467,16350,2430,11.307184906730974,1.7235264912405135,9.676775140407365,7.796057974316123,399120,3,0
54,Norte de Santander,2016,13041.233784068678,1424761,9153278.187758282,16.02962264497381,9289,5797,9478,1370,6.5196899690544585,0.9615647817423414,9.136693831807884,7.223295679562314,399120,3,0
54,Norte de Santander,2017,12940.020336124177,1446748,8944211.663761882,16.00651713954443,9888,5546,10154,1376,6.834638789892918,0.9510986018297589,9.19917830726999,7.227662498728654,399120,3,0
54,Norte de Santander,2018,13347.360858114384,1491720,8947631.497944912,16.006899418127336,45532,27974,49656,6437,30.523154479392915,4.3151529777706275,10.726192616779704,8.769973211858753,399120,3,0
54,Norte de Santander,2019,13549.79890243352,1545342,8768155.464896133,15.986637018954363,16288,10619,16760,2260,10.54006168213897,1.4624594426347048,9.698245312357605,7.72356247227797,399120,3,0
54,Norte de Santander,2020,12798.49648157096,1607917,7959674.834939217,15.889898707104178,9980,6752,10349,1302,6.206788036944693,0.8097432889881754,9.208438564686587,7.172424577124845,399120,3,0
54,Norte de Santander,2021,14177.8387670666,1640270,8643600.606648052,15.972329790850104,15644,12261,15962,1968,9.537454199613478,1.199802471544319,9.657906656102982,7.585281078639126,399120,3,0
54,Norte de Santander,2022,15164.150455032552,1659814,9136054.072945856,16.027739129527866,24770,20652,25241,3104,14.923358882380796,1.8700890581715783,10.117428893085538,8.040768994367578,399120,3,0
63,Quindío,1993,4220.678573984603,477438,8840265.278391335,15.994827443031367,142,357,142,15,0.2974208169437707,0.03141769193068,4.962844630259907,2.772588722239781,17518,1,0
63,Quindío,1994,4705.508458775881,481802,9766477.637651734,16.094466430625236,120,451,120,7,0.24906496859705854,0.014528789834828415,4.795790545596741,2.0794415416798357,17518,1,0
63,Quindío,1995,4641.895438378688,486126,9548749.580106162,16.071920769864008,99,571,99,12,0.20365090532084276,0.024684958220708212,4.605170185988092,2.5649493574615367,17518,1,0
63,Quindío,1996,4380.040135056798,490303,8933333.336848436,16.005300157206456,107,612,107,4,0.2182323991490976,0.008158220528938229,4.68213122712422,1.6094379124341003,17518,1,0
63,Quindío,1997,4770.687869886336,494232,9652729.628770165,16.08275129640194,177,723,177,16,0.3581314038751032,0.03237346023729746,5.181783550292085,2.833213344056216,17518,1,0
63,Quindío,1998,4671.473400546266,497813,9383992.383779181,16.054515857697385,148,945,154,7,0.29730039191423285,0.014061505022970473,5.003946305945459,2.0794415416798357,17518,1,0
63,Quindío,1999,4578.520791140461,500989,9138964.710084375,16.028057666783308,220,1405,220,15,0.43913139809456897,0.02994077714281152,5.3981627015177525,2.772588722239781,17518,1,0
63,Quindío,2000,4546.1693215806445,503667,9026140.925612845,16.015635472543547,420,2086,429,33,0.8338842925980856,0.06551948013270673,6.042632833682381,3.5263605246161616,17518,1,0
63,Quindío,2001,4945.243743322369,505808,9776918.797888463,16.095534941031254,849,3985,855,57,1.67850251478822,0.11269098155821972,6.745236349484363,4.060443010546419,17518,1,0
63,Quindío,2002,4668.89551327067,507466,9200410.497000134,16.034758660263005,1266,6097,1293,100,2.4947484166426914,0.19705753685961225,7.144407180321139,4.61512051684126,17518,1,0
63,Quindío,2003,4365.713940252373,508808,8580277.708393682,15.964976837885997,902,3744,910,70,1.7727708683825725,0.1375764532004214,6.805722553416985,4.2626798770413155,17518,1,0
63,Quindío,2004,4270.731940466581,510019,8373672.236655069,15.940603084199926,1265,3868,1290,113,2.4802997535385933,0.2215603732409969,7.143617602704121,4.736198448394496,17518,1,0
63,Quindío,2005,4204.975489840876,511181,8226001.142141191,15.922810566617766,1316,4201,1338,125,2.5744305832963272,0.2445317803282986,7.183111701743281,4.836281906951478,17518,1,0
63,Quindío,2006,4736.435433022603,512589,9240220.591980327,16.039076316923843,1055,3677,1078,83,2.0581791649840318,0.16192310018357786,6.962243464266207,4.430816798843313,17518,1,0
63,Quindío,2007,4945.798440942677,513802,9625883.980487963,16.07996627604951,1313,4220,1321,111,2.5554591068154657,0.21603652768965476,7.1808311990445555,4.718498871295094,17518,1,0
63,Quindío,2008,4986.060557850384,514725,9686843.57249091,16.086279190088906,1544,4221,1555,144,2.9996600126281026,0.2797610374471805,7.3427791893318455,4.976733742420574,17518,1,0
63,Quindío,2009,4932.914563532211,515805,9563526.068053259,16.07346705259489,1133,3052,1135,115,2.1965665319258245,0.22295247234904664,7.033506484287697,4.7535901911063645,17518,1,0
63,Quindío,2010,5103.625939220887,517347,9864995.717034962,16.104503263281128,689,2262,693,67,1.3317947141860298,0.12950688802679827,6.536691597591305,4.219507705176107,17518,1,0
63,Quindío,2011,5456.322083332396,519089,10511342.146206904,16.16796543652744,574,2110,578,56,1.1057834013049785,0.10788130744438815,6.354370040797351,4.04305126783455,17518,1,0
63,Quindío,2012,5868.606160467311,520697,11270674.03973388,16.23771469254463,697,2468,698,81,1.3385903894203346,0.15556071957395567,6.548219102762372,4.406719247264253,17518,1,0
63,Quindío,2013,5933.025547519642,522157,11362531.858271826,16.245831821272244,923,2830,927,109,1.7676675789082594,0.20874947573239466,6.828712071641684,4.700480365792417,17518,1,0
63,Quindío,2014,6103.736923208317,523970,11649019.835502638,16.270732600144875,953,3044,974,149,1.818806420214898,0.28436742561597034,6.860663671448287,5.0106352940962555,17518,1,0
63,Quindío,2015,6380.692344865627,526484,12119442.081555426,16.31032150467093,628,1828,631,89,1.1928187751194719,0.16904597290705892,6.444131256700441,4.499809670330265,17518,1,0
63,Quindío,2016,6624.063695955645,529891,12500804.308726974,16.341303544900658,417,1094,423,54,0.7869542981481097,0.10190775083932356,6.035481432524756,4.007333185232471,17518,1,0
63,Quindío,2017,6735.936197253357,533966,12614915.925833026,16.350390475416223,200,854,203,22,0.37455568332066086,0.04120112516527269,5.303304908059076,3.1354942159291497,17518,1,0
63,Quindío,2018,6792.748142425209,539918,12581073.686050862,16.34770415424727,108,607,108,12,0.20003037498286777,0.02222559722031864,4.6913478822291435,2.5649493574615367,17518,1,0
63,Quindío,2019,6968.49650094416,544109,12807170.072437987,16.365515733966944,76,503,76,8,0.1396778954216894,0.014702936360177832,4.343805421853684,2.1972245773362196,17518,1,0
63,Quindío,2020,6539.4252944267655,548659,11918924.677125074,16.293638003881583,53,304,53,5,0.09659916268574834,0.009113128555259278,3.9889840465642745,1.791759469228055,17518,1,0
63,Quindío,2021,7320.090567103196,552571,13247330.328778015,16.399306605475225,35,700,35,0,0.0633402766341339,0,3.58351893845611,0,17518,1,0
63,Quindío,2022,7774.862443110176,554581,14019345.132830327,16.455948728981244,89,977,92,9,0.16048151667655403,0.016228467978527932,4.499809670330265,2.302585092994046,17518,1,0
66,Risaralda,1993,7759.033109163391,775112,10010208.988073196,16.119116029002853,476,744,481,33,0.6141048003385318,0.04257449246044443,6.1675164908883415,3.5263605246161616,65849,2,0
66,Risaralda,1994,8108.900311616436,787003,10303518.934002075,16.147996038930685,534,743,538,43,0.678523461791124,0.05463765703561486,6.282266746896006,3.784189633918261,65849,2,0
66,Risaralda,1995,8427.438288503916,798662,10551945.99029867,16.17182085493354,761,952,781,58,0.952843630972802,0.07262145939083117,6.635946555686647,4.07753744390572,65849,2,0
66,Risaralda,1996,8272.468115478132,809909,10214071.106109615,16.13927684779753,682,1083,685,58,0.8420699115579652,0.07161298368088267,6.52649485957079,4.07753744390572,65849,2,0
66,Risaralda,1997,8612.177245803923,820594,10495052.664050581,16.166414529237674,1437,1557,1449,103,1.7511704935692924,0.12551883148061038,7.271008538280992,4.6443908991413725,65849,2,0
66,Risaralda,1998,8446.183376136032,830512,10169851.099244842,16.13493812674203,1474,2135,1491,140,1.7748087926483904,0.16857071300595297,7.29641326877392,4.948759890378168,65849,2,0
66,Risaralda,1999,7586.698489090567,839612,9035957.667458978,16.016722471682893,1611,2451,1636,148,1.91874341957952,0.17627189701909932,7.385230923066573,5.003946305945459,65849,2,0
66,Risaralda,2000,7407.989989912577,847747,8738444.358886056,15.98324274081531,4046,6288,4133,476,4.772650330818038,0.5614882742138869,8.305731144875866,6.1675164908883415,65849,2,0
66,Risaralda,2001,7488.996469531942,854846,8760638.137783814,15.985779307038351,4774,8875,4831,445,5.584631617858656,0.5205615982293886,8.471149252914831,6.100318952020064,65849,2,0
66,Risaralda,2002,7530.830456288492,861038,8746223.112439279,15.98413252085593,4502,10211,4556,429,5.228572954968306,0.49823585021799266,8.412499120301572,6.063785208687608,65849,2,0
66,Risaralda,2003,7900.371752332328,866728,9115168.486921303,16.02545045050128,4677,8837,4721,476,5.396156579688206,0.549191903342225,8.450625947144124,6.1675164908883415,65849,2,0
66,Risaralda,2004,8419.735256299182,872340,9651896.343511913,16.082664966290185,5087,7977,5170,511,5.831441868996034,0.5857807735515969,8.534640105019959,6.238324625039508,65849,2,0
66,Risaralda,2005,9093.1556366384375,877974,10356975.988626584,16.153170859196848,4289,6762,4344,411,4.8851104930214335,0.4681232018260222,8.364042011922063,6.021023349349527,65849,2,0
66,Risaralda,2006,9898.816103633955,884021,11197489.769625332,16.23120018343293,4016,7356,4057,426,4.542878506279828,0.4818890048992049,8.298290634359283,6.056784013228625,65849,2,0
66,Risaralda,2007,10074.030879992735,889400,11326771.846180273,16.24267967150451,4170,8292,4242,435,4.688554081403193,0.48909377108162805,8.335911094196945,6.077642243349034,65849,2,0
66,Risaralda,2008,10272.170954192852,893797,11492733.757433569,16.257225546454237,3195,6400,3236,363,3.5746371939042083,0.4061324886970979,8.069655306886165,5.8971538676367405,65849,2,0
66,Risaralda,2009,10336.034283893716,898126,11508445.678995727,16.25859173065791,1823,3455,1859,241,2.02978201276881,0.2683365140303253,7.508787170634276,5.488937726156687,65849,2,0
66,Risaralda,2010,10503.061453880591,902994,11631374.576000053,16.26921670977209,899,2480,917,114,0.9955769362808612,0.12624668602449185,6.802394763324311,4.74493212836325,65849,2,0
66,Risaralda,2011,10665.176060044323,907896,11747134.099108623,16.279119862345585,916,2390,919,133,1.0089261325085692,0.14649254980746693,6.821107472256465,4.897839799950911,65849,2,0
66,Risaralda,2012,10977.94262345112,912087,12036069.61117867,16.30341850029616,2990,2989,3070,585,3.2781960492803868,0.6413861835548582,8.003363058629947,6.373319789577012,65849,2,0
66,Risaralda,2013,11814.715994659879,915413,12906432.391346725,16.373236380042904,1740,3279,1759,259,1.9007813959382267,0.2829324031885062,7.462214939768189,5.560681631015528,65849,2,0
66,Risaralda,2014,12366.56066412632,918965,13457052.949923359,16.415013909465387,2185,3971,2213,322,2.3776748842447755,0.3503941934676511,7.689828668736484,5.777652323222656,65849,2,0
66,Risaralda,2015,12655.73442082919,923443,13704943.803601513,16.433267187280226,1593,3291,1626,251,1.7250658676279966,0.27180887179825935,7.374001859350161,5.529429087511423,65849,2,0
66,Risaralda,2016,13027.281363017793,929046,14022213.499673637,16.456153308683174,1490,2414,1507,261,1.6037957216327288,0.2809333445276122,7.307202314764738,5.568344503761097,65849,2,0
66,Risaralda,2017,13202.218898587202,935164,14117543.980079645,16.46292883581237,1532,1616,1564,282,1.6382153290759696,0.30155138563931033,7.334981878871814,5.645446897643238,65849,2,0
66,Risaralda,2018,13551.495620999623,943393,14364634.48530954,16.480279805262164,528,1773,537,86,0.5596819141121463,0.09116031176826625,6.270988431858299,4.465908118654584,65849,2,0
66,Risaralda,2019,13969.195250802206,956212,14608889.29526319,16.497140757240995,305,1709,307,46,0.3189669236529138,0.04810648684601323,5.723585101952381,3.8501476017100584,65849,2,0
66,Risaralda,2020,13148.919865741227,969801,13558369.052765697,16.422514556898033,402,1048,402,52,0.4145180299875954,0.053619247660086966,5.998936561946683,3.970291913552122,65849,2,0
66,Risaralda,2021,14690.78917186427,979983,14990861.241332013,16.52295132282007,1426,1649,1455,219,1.4551272828202122,0.22347326433213638,7.2633296174768365,5.393627546352362,65849,2,0
66,Risaralda,2022,15906.17548569544,986996,16115744.628848992,16.595307279353047,2289,1791,2638,411,2.3191583349881864,0.41641506145921564,7.736307096548285,6.021023349349527,65849,2,0
68,Santander,1993,20738.854295678917,1582988,13101081.180450464,16.388205317624546,2929,3137,2968,246,1.8502982966390145,0.15540231511546518,7.982757702011113,5.5093883366279774,168497,2,0
68,Santander,1994,21985.819886050413,1609375,13661091.968031324,16.43006234800649,2468,2722,2499,214,1.5335145631067961,0.13297087378640776,7.81156848934518,5.3706380281276624,168497,2,0
68,Santander,1995,22792.38939502227,1636065,13931224.856605494,16.449643271294985,3244,4081,3276,310,1.982806306595398,0.1894790243663913,8.08487062913819,5.739792912179234,168497,2,0
68,Santander,1996,24789.6359953679,1662955,14906979.440434586,16.51734008006295,2698,3907,2716,254,1.622413114004889,0.1527401523192149,7.900636613018005,5.541263545158426,168497,2,0
68,Santander,1997,25583.69645967176,1689697,15140996.557176676,16.53291662660634,3707,5022,3774,358,2.1938844656763905,0.21187230609985103,8.218247926685745,5.883322388488279,168497,2,0
68,Santander,1998,25373.527022098402,1715927,14787066.71210279,16.509263485882798,9299,12810,9461,817,5.4192282072605655,0.47612748094761603,9.137769679141348,6.706862336602747,168497,2,0
68,Santander,1999,25666.72181594954,1741504,14738250.280188583,16.505956732129103,6032,9197,6157,610,3.4636727793906874,0.3502719488442174,8.704999678440762,6.415096959171596,168497,2,0
68,Santander,2000,26199.548340421185,1766322,14832826.82343377,16.512353311150544,13478,20684,13773,1197,7.630545279965941,0.6776793812226763,9.508888197738269,7.088408778675395,168497,2,0
68,Santander,2001,27553.222244549495,1790338,15389955.552833876,16.549225617755912,22290,29834,22776,2154,12.450163041839028,1.2031247730875398,10.011938288540932,7.675546002537848,168497,2,0
